archetype,Projects,Countries,Mean_Outlier,Mean_Cluster_Size
CURATOR_FUNDING_PLATFORM,1,1,0.609,16.0
CUSTODY_PLATFORM,1,1,0.373,103.0
CUSTOM_WALLET_ADDRESS_GENERATOR,1,1,0.301,27.0
DAILY_DUNGEON_ROGUELIKE_GAME,1,1,0.013,167.0
DAO_CONFIDENTIAL_PAYROLL,1,1,0.0,103.0
DAO_FACTORY,1,1,0.664,37.0
DAO_TREASURY_AGENT,1,1,0.728,0.0
DAO_TREASURY_MANAGEMENT_SYSTEM,1,1,0.328,103.0
DAO_TREASURY_MONITOR,1,1,0.633,58.0
DAO_VENTURE_FUND,1,1,0.238,37.0
DAPP_AGGREGATOR_WORKSPACE,1,1,0.0,19.0
DAPP_DIRECTORY,1,1,0.834,0.0
DAPP_ISOLATION_WALLET,1,1,0.865,0.0
DAPP_ONBOARDING_TOOLKIT,1,1,0.758,27.0
DATA_AGGREGATION_AND_COMPARISON_PLATFORM,1,1,0.073,21.0
DATA_ANALYTICS_PLATFORM,1,1,0.902,0.0
DATA_ATTESTATION_PROTOCOL,1,1,0.034,23.0
DATA_COALESCING_SERVICE,1,1,0.756,0.0
DATA_CONSENT_MANAGEMENT_PLATFORM,1,1,0.0,28.0
DATA_INDEXING_SERVICE,1,1,0.544,67.0
DATA_INTEGRATION_LAYER,1,1,0.703,108.0
DATA_MANAGEMENT_SYSTEM,1,1,0.574,101.0
DATA_MARKETPLACE,1,1,0.918,28.0
DATA_MONETIZATION_PLATFORM,1,1,0.676,0.0
DATA_STANDARDIZATION_PROTOCOL,1,1,0.906,0.0
DATA_VALIDATION_PROTOCOL,1,1,0.756,0.0
DCA_PROTOCOL,1,1,0.395,77.0
DEAD_MANS_SWITCH_ASSET_TRANSFER,1,1,0.203,18.0
DEAD_MANS_SWITCH_PROTOCOL,1,1,0.0,18.0
DECENTRALIZED_ACCOUNTABILITY_PROTOCOL,1,1,0.0,17.0
DECENTRALIZED_ADVERTISING_MARKETPLACE,1,1,0.0,12.0
DECENTRALIZED_AD_NETWORK,1,1,0.0,12.0
DECENTRALIZED_AGRICULTURAL_CLAIM_VERIFIER,1,1,0.925,0.0
DECENTRALIZED_AI_COMPUTATION_NETWORK,1,1,0.0,16.0
DECENTRALIZED_AI_COMPUTE_MARKETPLACE,1,1,0.0,18.0
DECENTRALIZED_AI_COMPUTE_NETWORK,1,1,0.0,18.0
DECENTRALIZED_AI_INFERENCE_MARKETPLACE,1,1,0.083,18.0
DECENTRALIZED_AI_INFERENCE_NETWORK,1,1,0.543,18.0
DECENTRALIZED_ASSET_REGISTRY,1,1,0.607,0.0
DECENTRALIZED_ATTENTION_NETWORK,1,1,0.47,41.0
DECENTRALIZED_AUTHORSHIP_INFRASTRUCTURE,1,1,0.0,21.0
DECENTRALIZED_CLOUD_COMPUTE_PLATFORM,1,1,0.0,18.0
DECENTRALIZED_COMPUTE_COORDINATION_PROTOCOL,1,1,0.754,0.0
DECENTRALIZED_COMPUTE_NETWORK,1,1,0.22,18.0
DECENTRALIZED_CONTENT_STREAMING_PLATFORM,1,1,0.304,41.0
DECENTRALIZED_CREATOR_PROTOCOL,1,1,0.928,0.0
DECENTRALIZED_CREDENTIAL_REGISTRY,1,1,0.0,11.0
DECENTRALIZED_CREDENTIAL_VERIFICATION,1,1,0.0,11.0
DECENTRALIZED_CREDIT_SCORING_PLATFORM,1,1,0.0,58.0
DECENTRALIZED_CROWDFUNDING_PLATFORM,1,1,0.0,16.0
DECENTRALIZED_CURATION_PLATFORM,1,1,0.304,41.0
DECENTRALIZED_DATA_COLLECTION_NETWORK,1,1,0.89,0.0
DECENTRALIZED_DATA_LABELING_PLATFORM,1,1,0.913,0.0
DECENTRALIZED_DERIVATIVES_EXCHANGE,1,1,0.0,24.0
DECENTRALIZED_ENERGY_MARKETPLACE,1,1,0.636,108.0
DECENTRALIZED_ENERGY_VERIFICATION_NETWORK,1,1,0.636,108.0
DECENTRALIZED_ESCROW_PAYMENT_PLATFORM,1,1,0.474,80.0
DECENTRALIZED_ESCROW_SERVICE,1,1,0.343,80.0
DECENTRALIZED_EVENT_TICKETING_PLATFORM,1,1,0.0,11.0
DECENTRALIZED_EXCHANGE,1,1,0.479,77.0
DECENTRALIZED_EXCHANGE_WITH_BORROWING,1,1,0.0,24.0
DECENTRALIZED_FOOD_DELIVERY_PLATFORM,1,1,0.93,0.0
DECENTRALIZED_FREELANCE_MARKETPLACE,1,1,0.0,80.0
DECENTRALIZED_FUNDING_PLATFORM,1,1,0.73,16.0
DECENTRALIZED_FUNDRAISING_PLATFORM,1,1,0.0,16.0
DECENTRALIZED_GEOSPATIAL_DATA_NETWORK,1,1,0.046,21.0
DECENTRALIZED_GROUP_SAVINGS_PROTOCOL,1,1,0.294,12.0
DECENTRALIZED_HEALTHCARE_PAYMENT_PROTOCOL,1,1,0.0,28.0
DECENTRALIZED_HEALTH_DATA_MANAGEMENT,1,1,0.0,28.0
DECENTRALIZED_IDENTITY_MANAGEMENT,1,1,0.131,35.0
DECENTRALIZED_IDENTITY_PROTOCOL,1,1,0.117,35.0
DECENTRALIZED_IDENTITY_VERIFICATION_PROTOCOL,1,1,0.0,10.0
DECENTRALIZED_INCUBATOR,1,1,0.238,37.0
DECENTRALIZED_INDEX_FUND,1,1,0.001,77.0
DECENTRALIZED_INSURANCE_PROTOCOL,1,1,0.0,11.0
DECENTRALIZED_LABOR_MARKETPLACE,1,1,0.917,0.0
DECENTRALIZED_LENDING_PLATFORM,1,1,0.0,58.0
DECENTRALIZED_LENDING_POOL,1,1,0.381,58.0
DECENTRALIZED_LOGISTICS_NETWORK,1,1,0.492,80.0
DECENTRALIZED_MAPPING_SERVICE,1,1,0.915,0.0
DECENTRALIZED_MARKETPLACE,1,1,0.912,0.0
DECENTRALIZED_MERCHANT_PAYMENTS,1,1,0.792,0.0
DECENTRALIZED_MESSAGING_APP,1,1,0.0,35.0
DECENTRALIZED_MESSAGING_PLATFORM,1,1,0.0,35.0
DECENTRALIZED_NETWORK_OBSERVABILITY,1,1,0.0,21.0
DECENTRALIZED_OPTIONS_MARKET,1,1,0.0,10.0
DECENTRALIZED_OPTIONS_PROTOCOL,1,1,0.0,10.0
DECENTRALIZED_ORACLE_NETWORK,1,1,0.0,16.0
DECENTRALIZED_PASSWORD_MANAGER,1,1,0.0,20.0
DECENTRALIZED_PERFORMANCE_MARKETING_NETWORK,1,1,0.47,41.0
DECENTRALIZED_POLLING_PLATFORM,1,1,0.688,0.0
DECENTRALIZED_PROOF_OF_HUMANITY,1,1,0.0,35.0
DECENTRALIZED_PROXY_NETWORK,1,1,0.636,52.0
DECENTRALIZED_REAL_ESTATE_MARKETPLACE,1,1,0.139,108.0
DECENTRALIZED_REPUTATION_SYSTEM,1,1,0.933,0.0
DECENTRALIZED_RESEARCH_FUNDING_PLATFORM,1,1,0.928,0.0
DECENTRALIZED_RESEARCH_PLATFORM,1,1,0.909,0.0
DECENTRALIZED_REVIEW_PLATFORM,1,1,0.834,0.0
DECENTRALIZED_RIDE_HAILING_PLATFORM,1,1,0.933,0.0
DECENTRALIZED_RPC_NETWORK,1,1,0.912,0.0
DECENTRALIZED_SALES_MARKETPLACE,1,1,0.473,80.0
DECENTRALIZED_SAVINGS_CIRCLE,1,1,0.0,12.0
DECENTRALIZED_SERVICE_MARKETPLACE,1,1,0.865,80.0
DECENTRALIZED_SERVICE_SUITE,1,1,0.0,103.0
DECENTRALIZED_SOCIAL_NETWORK_PROTOCOL,1,1,0.0,35.0
DECENTRALIZED_TALENT_HUB,1,1,0.322,80.0
DECENTRALIZED_TASK_MARKETPLACE,1,1,0.0,27.0
DECENTRALIZED_TICKETING_PLATFORM,1,1,0.0,11.0
DECENTRALIZED_TIPPING_MECHANISM,1,1,0.0,11.0
DECENTRALIZED_TOKEN_LAUNCH_PLATFORM,1,1,0.0,37.0
DECENTRALIZED_TOURISM_MARKETPLACE,1,1,0.704,80.0
DECENTRALIZED_TRADING_PLATFORM,1,1,0.882,0.0
DECENTRALIZED_TRUST_PROTOCOL,1,1,0.449,80.0
DECENTRALIZED_VPN_SERVICE,1,1,0.615,0.0
DECENTRALIZED_VRF_PROVIDER,1,1,0.91,0.0
DECENTRALIZED_WEB_SEARCH_ENGINE,1,1,0.898,0.0
DEFI_AGENT_PLATFORM,1,1,0.839,0.0
DEFI_AGGREGATOR,1,1,0.807,0.0
DEFI_AGGREGATOR_INTERFACE,1,1,0.823,0.0
DEFI_AUTOMATION_ENGINE,1,1,0.052,77.0
DEFI_AUTOMATION_PLATFORM,1,1,0.027,17.0
DEFI_CASHFLOW_OPTIMIZER,1,1,0.0,77.0
DEFI_CREDENTIAL_ATTESTATION,1,1,0.157,35.0
DEFI_EDUCATION_TOOL,1,1,0.755,37.0
DEFI_LENDING_OPTIMIZER,1,1,0.0,58.0
DEFI_LIQUIDATION_PREVENTION_AGENT,1,1,0.0,17.0
DEFI_LIQUIDATION_PREVENTION_TOOL,1,1,0.0,17.0
DEFI_OPTIONS_SUBSIDIZATION_PROTOCOL,1,1,0.843,0.0
DEFI_PAYROLL_PLATFORM,1,1,0.0,103.0
DEFI_PRIMITIVES_AGGREGATOR,1,1,0.0,58.0
DEFI_PRIMITIVE_OPTIONS,1,1,0.0,10.0
DEFI_PRIVACY_LAYER,1,1,0.534,103.0
DEFI_PROTOCOL_AGGREGATOR_SDK,1,1,0.003,11.0
DEFI_RISK_ASSESSMENT_PLATFORM,1,1,0.818,0.0
DEFI_RISK_DASHBOARD,1,1,0.806,0.0
DEFI_RISK_INTELLIGENCE_TOOL,1,1,0.913,0.0
DEFI_RISK_MANAGEMENT_PLATFORM,1,1,0.818,0.0
DEFI_RISK_POLICY_ENFORCER,1,1,0.0,17.0
DEFI_SAVINGS_ACCOUNT_AGGREGATOR,1,1,0.44,77.0
DEFI_SAVINGS_PROTOCOL,1,1,0.306,77.0
DEFI_SIMULATOR,1,1,0.725,167.0
DEFI_STRATEGY_AUTOMATOR,1,1,0.437,77.0
DEFI_STRATEGY_VAULT,1,1,0.0,77.0
DEFI_SUPER_APP,1,1,0.492,77.0
DEFI_VAULT_MANAGER,1,1,0.22,77.0
DEFI_YIELD_AGGREGATOR,1,1,0.209,77.0
DEFI_YIELD_ANALYTICS_ENGINE,1,1,0.209,77.0
DEFI_YIELD_ANALYTICS_PLATFORM,1,1,0.209,77.0
DEFI_YIELD_OPTIMIZER,1,1,0.331,77.0
DEFI_YIELD_PRODUCT,1,1,0.672,58.0
DEFI_YIELD_STRATEGY_MANAGER,1,1,0.102,77.0
DEGEN_TRADING_DASHBOARD,1,1,0.529,67.0
DELEGATED_TRANSACTION_ORCHESTRATOR,1,1,0.666,0.0
DELTA_NEUTRAL_STRATEGY_VAULT,1,1,0.049,77.0
DELTA_NEUTRAL_YIELD_PROTOCOL,1,1,0.0,10.0
DEMAND_DRIVEN_MANUFACTURING_PLATFORM,1,1,0.928,0.0
DEPEG_PREVENTION_PROTOCOL,1,1,0.0,17.0
DEPIN_DATA_MARKETPLACE,1,1,0.89,0.0
DEPIN_INFRASTRUCTURE_COORDINATOR,1,1,0.636,108.0
DEPIN_NETWORK_INFRASTRUCTURE,1,1,0.93,0.0
DEPIN_NODE_NETWORK,1,1,0.656,167.0
DEPIN_ORCHESTRATION_PLATFORM,1,1,0.939,0.0
DEPIN_ORCHESTRATION_PROTOCOL,1,1,0.925,0.0
DERIVATIVES_AMM,1,1,0.0,24.0
DERIVATIVES_CLEARING_LAYER,1,1,0.0,10.0
DESTINATION_VERIFICATION_NETWORK,1,1,0.66,0.0
DETERMINISTIC_FINANCIAL_PRODUCT_PLATFORM,1,1,0.86,0.0
DEVELOPER_COLLABORATION_PLATFORM,1,1,0.928,0.0
DEVELOPER_DIAGNOSTICS_TOOL,1,1,0.0,67.0
DEVELOPER_ORCHESTRATION_TOOL,1,1,0.758,27.0
DEVELOPER_PAYMENT_INFRASTRUCTURE,1,1,0.803,0.0
DEVELOPER_PAYOUT_AUTOMATION,1,1,0.814,80.0
DEVELOPER_REPUTATION_NETWORK,1,1,0.0,13.0
DEVELOPER_SDK,1,1,0.758,27.0
DEVELOPER_SECURITY_TOOL,1,1,0.932,0.0
DEVELOPER_SKILL_DIAGNOSTIC,1,1,0.896,0.0
DIGITAL_ASSET_AUTHENTICATION_PLATFORM,1,1,0.16,24.0
DIGITAL_ASSET_ISSUANCE_FACTORY,1,1,0.362,37.0
DIGITAL_ASSET_KMS,1,1,0.504,0.0
DIGITAL_ASSET_PROOF_OF_OWNERSHIP,1,1,0.16,24.0
DIGITAL_ASSET_SUCCESSION_PROTOCOL,1,1,0.0,18.0
DIGITAL_ASSET_TRACKING_SYSTEM,1,1,0.0,24.0
DIGITAL_ASSET_WALLET,1,1,0.45,20.0
DIGITAL_AUTHENTICATION_SERVICE,1,1,0.096,21.0
DIGITAL_BANKING_PLATFORM,1,1,0.093,103.0
DIGITAL_BUSINESS_CARD_MANAGER,1,1,0.077,11.0
DIGITAL_CASH_SYSTEM,1,1,0.091,23.0
DIGITAL_CERTIFICATE_VERIFIER,1,1,0.038,24.0
DIGITAL_COLLECTIBLE_ARCHIVE,1,1,0.0,21.0
DIGITAL_COLLECTIBLE_PLATFORM,1,1,0.046,21.0
DIGITAL_CONTENT_DISTRIBUTION_PLATFORM,1,1,0.801,0.0
DIGITAL_CONTENT_LICENSING_PLATFORM,1,1,0.019,21.0
DIGITAL_CONTENT_UNLOCKER,1,1,0.92,0.0
DIGITAL_CREDENTIALING_PLATFORM,1,1,0.718,0.0
DIGITAL_CREDENTIAL_WALLET,1,1,0.0,11.0
DIGITAL_CULTURAL_ARCHIVE,1,1,0.0,21.0
DIGITAL_CURRENCY_PAYMENT_SYSTEM,1,1,0.176,23.0
DIGITAL_FASHION_ATTRIBUTION_PLATFORM,1,1,0.928,0.0
DIGITAL_FIAT_CRYPTO_BANK,1,1,0.059,23.0
DIGITAL_HEALTH_PLATFORM,1,1,0.18,28.0
DIGITAL_IDENTITY_AND_UTILITY_HUB,1,1,0.532,0.0
DIGITAL_IDENTITY_PROTOCOL,1,1,0.0,35.0
DIGITAL_IDENTITY_REGISTRY,1,1,0.666,0.0
DIGITAL_INHERITANCE_PLATFORM,1,1,0.0,18.0
DIGITAL_KEEPSAKE_PLATFORM,1,1,0.011,15.0
DIGITAL_LEDGER,1,1,0.299,108.0
DIGITAL_LEGACY_PLATFORM,1,1,0.662,0.0
DIGITAL_LEGACY_VAULT,1,1,0.0,23.0
DIGITAL_LOYALTY_PLATFORM,1,1,0.0,17.0
DIGITAL_MEDIA_DISTRIBUTION,1,1,0.304,41.0
DIGITAL_PRODUCT_MARKETPLACE,1,1,0.47,41.0
DIGITAL_PRODUCT_MARKETPLACE_WITH_AFFILIATES,1,1,0.47,41.0
DIGITAL_PROVENANCE_ATTESTATION_SYSTEM,1,1,0.238,24.0
DIGITAL_REMITTANCE_SERVICE,1,1,0.0,24.0
DIGITAL_RESTAURANT_ORDERING_SYSTEM,1,1,0.0,23.0
DIGITAL_RIGHTS_MANAGEMENT_INFRASTRUCTURE,1,1,0.0,21.0
DIGITAL_RIGHTS_MANAGEMENT_PLATFORM,1,1,0.0,21.0
DIGITAL_SHRINE,1,1,0.426,35.0
DIGITAL_SIGNATURE_PLATFORM,1,1,0.616,0.0
DIGITAL_SIGNATURE_VERIFICATION_PLATFORM,1,1,0.631,0.0
DIGITAL_STORYTELLING_PLATFORM,1,1,0.516,17.0
DIGITAL_TICKETING_PROTOCOL,1,1,0.0,11.0
DIGITAL_VOTING_SYSTEM,1,1,0.688,0.0
DIRECT_DIGITAL_CONTENT_MONETIZATION_TOOL,1,1,0.505,41.0
DISCORD_COMMUNITY_ANALYTICS_PLATFORM,1,1,0.187,21.0
DISTRIBUTED_UPTIME_MONITOR,1,1,0.552,67.0
DLMM_LIQUIDITY_MANAGER,1,1,0.0,11.0
DOCUMENT_ASSISTANT,1,1,0.0,23.0
DONATION_VERIFICATION_PLATFORM,1,1,0.0,15.0
DUST_CONVERSION_UTILITY,1,1,0.753,0.0
ECOMMERCE_DISCOVERY_ENGINE,1,1,0.438,18.0
ECONOMIC_VULNERABILITY_FUZZER,1,1,0.729,27.0
ECOSYSTEM_EXPLORER,1,1,0.287,17.0
ECOSYSTEM_INTEGRATION_PLATFORM,1,1,0.159,14.0
ECOSYSTEM_REWARD_INFRASTRUCTURE,1,1,0.937,0.0
EDUCATIONAL_CONTENT_DELIVERY_PLATFORM,1,1,0.0,37.0
EDUCATIONAL_CONTENT_PLATFORM,1,1,0.0,37.0
EDUCATIONAL_GAMING_PLATFORM,1,1,0.624,167.0
EDUCATIONAL_MOBILE_GAME,1,1,0.624,167.0
EDUCATIONAL_REWARD_PLATFORM,1,1,0.0,37.0
EDUCATIONAL_SAVINGS_WALLET,1,1,0.641,37.0
ELECTRICITY_THEFT_DETECTION_SYSTEM,1,1,0.636,108.0
EMBEDDABLE_LIVE_COMMERCE_PLATFORM,1,1,0.424,41.0
EMBEDDED_FINANCE_API,1,1,0.956,0.0
EMBEDDED_SOLANA_SDK,1,1,0.758,27.0
EMBEDDED_WALLET_SOCIAL_PLATFORM,1,1,0.0,35.0
EMBEDDED_WALLET_SOLUTION,1,1,0.1,103.0
EMERGENCY_ALERT_SYSTEM,1,1,0.0,17.0
EMOTIONAL_DATA_ONCHAIN_VERIFICATION,1,1,0.58,0.0
EMOTION_DETECTION_SYSTEM,1,1,0.912,0.0
ENCRYPTED_COMPUTATION_LAYER,1,1,0.914,0.0
ENCRYPTED_DARK_POOL_DEX,1,1,0.697,17.0
ENCRYPTED_MESSAGING_WALLET,1,1,0.0,35.0
ENDLESS_RUNNER_GAME,1,1,0.064,167.0
ENDPOINT_SECURITY_AGENT,1,1,0.484,58.0
ENDPOINT_SECURITY_MONITORING,1,1,0.383,58.0
ENGAGEMENT_REWARD_PLATFORM,1,1,0.908,0.0
ENTERPRISE_FINANCIAL_PRIVACY_PROTOCOL,1,1,0.166,103.0
ENVIRONMENTAL_MONITORING_PLATFORM,1,1,0.712,108.0
EQUITY_TOKENIZATION_PLATFORM,1,1,0.345,108.0
ESCROW_AND_TRADE_SETTLEMENT_PLATFORM,1,1,0.711,80.0
ESCROW_PAYMENT_PLATFORM,1,1,0.711,80.0
ESCROW_PAYMENT_PROTOCOL,1,1,0.0,80.0
ESCROW_SERVICE,1,1,0.331,80.0
EVENT_MANAGEMENT_PLATFORM,1,1,0.0,11.0
EVENT_NETWORKING_PLATFORM,1,1,0.756,35.0
EVENT_TICKETING_PLATFORM,1,1,0.0,11.0
EXECUTION_FIREWALL,1,1,0.317,58.0
EXECUTION_INTELLIGENCE_LAYER,1,1,0.806,0.0
EXERCISE_COMPLIANCE_PLATFORM,1,1,0.0,10.0
EXPENSE_TRACKING_APPLICATION,1,1,0.0,11.0
E_COMMERCE_AGGREGATOR,1,1,0.877,80.0
E_COMMERCE_OPERATIONS_AUTOMATION,1,1,0.0,14.0
E_COMMERCE_PAYMENT_GATEWAY,1,1,0.724,0.0
E_COMMERCE_PLATFORM,1,1,0.882,80.0
FAIR_ORDERING_PROTOCOL,1,1,0.847,0.0
FAMILY_CRYPTO_WALLET,1,1,0.896,18.0
FANTASY_MMORPG,1,1,0.0,167.0
FANTASY_SPORTS_PLATFORM,1,1,0.27,139.0
FARMING_SIMULATION_GAME,1,1,0.703,167.0
FHE_ONCHAIN_PRIVACY_LAYER,1,1,0.913,0.0
FIAT_CRYPTO_EXCHANGE_TERMINAL,1,1,0.107,23.0
FIAT_CRYPTO_GATEWAY_AGGREGATOR,1,1,0.0,10.0
FIAT_CRYPTO_ON_OFF_RAMP,1,1,0.0,10.0
FIAT_ONRAMP_SERVICE,1,1,0.157,23.0
FIAT_ON_OFF_RAMP,1,1,0.474,24.0
FIAT_SETTLEMENT_PROTOCOL,1,1,0.843,0.0
FIAT_TO_CRYPTO_PAYMENT_RAIL,1,1,0.107,23.0
FIAT_TO_DEFI_GATEWAY,1,1,0.104,23.0
FIAT_TO_STABLECOIN_PAYMENT_GATEWAY,1,1,0.059,23.0
FINANCIAL_DATA_PROVENANCE_PLATFORM,1,1,0.073,21.0
FINANCIAL_EDUCATION_PLATFORM,1,1,0.712,37.0
FINANCIAL_INCENTIVIZED_HABIT_TRACKER,1,1,0.0,17.0
FINANCIAL_LITERACY_SIMULATOR,1,1,0.712,37.0
FINANCIAL_SIMULATOR,1,1,0.562,167.0
FITNESS_ECOSYSTEM_PLATFORM,1,1,0.0,10.0
FIXED_RATE_LENDING_PROTOCOL,1,1,0.436,58.0
FIXED_RATE_YIELD_MARKET,1,1,0.534,77.0
FORMAL_VERIFICATION_COMPILER,1,1,0.0,27.0
FORMAL_VERIFICATION_TOOL,1,1,0.0,27.0
FRAUD_DETECTION_PLATFORM,1,1,0.404,54.0
FREELANCER_PAYMENT_ESCROW,1,1,0.142,80.0
FREELANCE_ESCROW_PAYMENT_PLATFORM,1,1,0.635,80.0
FREELANCE_MARKETPLACE,1,1,0.0,80.0
FREELANCE_MARKETPLACE_WITH_ESCROW,1,1,0.0,80.0
FREELANCE_TASK_MARKETPLACE,1,1,0.437,80.0
FREELANCE_WORK_MANAGEMENT_PLATFORM,1,1,0.0,80.0
FUNDING_RATE_SWAP_PROTOCOL,1,1,0.056,24.0
FX_STABLECOIN_EXCHANGE,1,1,0.0,24.0
GAME_ECONOMY_PLATFORM,1,1,0.006,167.0
GAME_PUBLISHING_PLATFORM,1,1,0.0,167.0
GAME_STREAMING_PLATFORM,1,1,0.0,167.0
GAMIFIED_AI_PREDICTION_MARKET,1,1,0.631,167.0
GAMIFIED_COMMITMENT_PLATFORM,1,1,0.0,17.0
GAMIFIED_CONTENT_PLATFORM,1,1,0.516,17.0
GAMIFIED_DEFI_ASSISTANT,1,1,0.918,0.0
GAMIFIED_DEFI_PLATFORM,1,1,0.48,167.0
GAMIFIED_DEFI_PROTOCOL,1,1,0.92,0.0
GAMIFIED_DISCOVERY_APP,1,1,0.0,17.0
ZK_HEALTH_DATA_VERIFIER,1,1,0.065,28.0
GAMIFIED_FINANCIAL_EDUCATION_PLATFORM,1,1,0.712,37.0
GAMIFIED_FITNESS_REWARDS_APP,1,1,0.0,10.0
GAMIFIED_HABIT_TRACKER,1,1,0.62,17.0
GAMIFIED_HEALTH_TRACKER,1,1,0.0,10.0
GAMIFIED_IDENTITY_PLATFORM,1,1,0.011,167.0
GAMIFIED_INVENTORY_LIQUIDATION_PLATFORM,1,1,0.681,167.0
GAMIFIED_LEARNING_PLATFORM,1,1,0.712,37.0
GAMIFIED_LIVE_STREAMING_PLATFORM,1,1,0.0,167.0
ZK_DEVELOPER_CREDENTIALS,1,1,0.499,0.0
GAMIFIED_PRODUCTIVITY_APP,1,1,0.677,0.0
GAMIFIED_PROTOCOL_HUB,1,1,0.468,167.0
GAMIFIED_REWARD_POOL,1,1,0.928,0.0
GAMIFIED_REWARD_SYSTEM,1,1,0.0,17.0
GAMIFIED_SAVINGS_PROTOCOL,1,1,0.0,167.0
GAMIFIED_SECURITY_TRAINING_PLATFORM,1,1,0.712,37.0
GAMIFIED_STAKING_PROTOCOL,1,1,0.917,0.0
GAMIFIED_STARGAZING_APP,1,1,0.712,167.0
GAMIFIED_TOKEN_LAUNCHPAD,1,1,0.0,37.0
GAMIFIED_TRADING_COMPETITION,1,1,0.48,167.0
AFFILIATE_MARKETPLACE,1,1,0.47,41.0
GAMIFIED_TRADING_SIMULATOR,1,1,0.562,167.0
GAMIFIED_TRAVEL_BOOKING_PLATFORM,1,1,0.0,17.0
GAMING_APPCHAIN_FRAMEWORK,1,1,0.0,167.0
GAMING_ASSET_MARKETPLACE,1,1,0.865,80.0
GAMING_ASSET_MONETIZATION_PLATFORM,1,1,0.0,167.0
GAMING_CREDENTIAL_NETWORK,1,1,0.0,167.0
GAMING_IDENTITY_AND_AGGREGATION_PLATFORM,1,1,0.0,167.0
GAMING_LAYER_1_PLATFORM,1,1,0.54,167.0
GAMING_MARKETPLACE_WITH_REWARDS,1,1,0.0,167.0
GAS_ABSTRACTION_LAYER,1,1,0.869,0.0
GATED_CONTENT_PUBLISHING_PLATFORM,1,1,0.0,41.0
GENERATIVE_NFT_PROTOCOL,1,1,0.362,37.0
GEOSPATIAL_ANALYTICS_PLATFORM,1,1,0.712,108.0
GEOSPATIAL_RESOURCE_CONTROL_GAME,1,1,0.525,167.0
GLOBAL_PAYROLL_AND_TREASURY_PLATFORM,1,1,0.0,103.0
GLOBAL_PAYROLL_AUTOMATION_ENGINE,1,1,0.0,103.0
GOAL_BASED_SAVINGS_PROTOCOL,1,1,0.915,0.0
GOMOKU_GAME,1,1,0.0,167.0
GOVERNANCE_PROTOCOL,1,1,0.0,10.0
GOVERNANCE_SECURITY_MONITOR,1,1,0.633,58.0
GOVTECH_FINANCIAL_ENFORCEMENT_SYSTEM,1,1,0.5,0.0
GPU_COMPUTE_MARKETPLACE,1,1,0.0,18.0
GRAND_STRATEGY_PVP_GAME,1,1,0.083,167.0
GRID_BASED_PVP_STRATEGY_GAME,1,1,0.0,167.0
GROUP_BUYING_PLATFORM,1,1,0.865,80.0
GROUP_CAPITAL_POOLING_PLATFORM,1,1,0.238,37.0
GROUP_EXPENSE_MANAGER,1,1,0.903,0.0
GROUP_EXPENSE_SETTLEMENT_APP,1,1,0.903,0.0
GROUP_PAYMENT_COORDINATOR,1,1,0.903,0.0
GROUP_PAYMENT_PLATFORM,1,1,0.903,0.0
GROUP_SAVINGS_POOL,1,1,0.0,12.0
ZK_VOTING_SYSTEM,1,1,0.0,11.0
HABIT_TRACKING_ACCOUNTABILITY_SYSTEM,1,1,0.0,17.0
HARDWARE_ACCELERATED_DEFI_TRADING_ENGINE,1,1,0.85,0.0
HARDWARE_ENFORCED_PAYMENT_RAIL,1,1,0.5,52.0
HARDWARE_MANUFACTURING_FINANCING_PLATFORM,1,1,0.928,0.0
HARDWARE_SECRET_VAULT,1,1,0.0,20.0
HARDWARE_WALLET,1,1,0.0,20.0
HEALTHCARE_INCENTIVE_PROTOCOL,1,1,0.66,28.0
HEALTH_DATA_ACCESS_MANAGER,1,1,0.282,28.0
HEALTH_DATA_MANAGEMENT_PLATFORM,1,1,0.0,28.0
HEALTH_DATA_MARKETPLACE,1,1,0.0,28.0
HEALTH_INSIGHTS_AND_PREDICTION_APP,1,1,0.547,28.0
HEALTH_PREDICTION_MARKET,1,1,0.401,28.0
HEDGED_YIELD_STRATEGY_VAULT,1,1,0.0,77.0
HIERARCHICAL_RESOURCE_MANAGER,1,1,0.82,37.0
HUMAN_IN_THE_LOOP_AI_DATA_PLATFORM,1,1,0.894,0.0
HUMAN_READABLE_ADDRESS_SYSTEM,1,1,0.0,18.0
HYBRID_FINANCIAL_PLATFORM,1,1,0.0,10.0
IDE,1,1,0.218,27.0
IDENTITY_AGGREGATOR,1,1,0.446,35.0
IDENTITY_BASED_SOCIAL_NETWORK,1,1,0.195,35.0
IDENTITY_MANAGEMENT_PROTOCOL,1,1,0.176,35.0
IDENTITY_MANAGEMENT_SYSTEM,1,1,0.086,35.0
IDENTITY_REPUTATION_PROTOCOL,1,1,0.549,0.0
3D_AI_AGENT_PLATFORM,1,1,0.888,0.0
IDENTITY_VERIFICATION_SYSTEM,1,1,0.777,0.0
IDENTITY_WALLET,1,1,0.086,35.0
IDLE_CLICKER_GAME,1,1,0.064,167.0
IDLE_NFT_GAME,1,1,0.703,167.0
IDLE_RPG_GAME,1,1,0.025,167.0
IDLE_STRATEGY_GAME,1,1,0.0,167.0
IMPACT_REGISTRY_PROTOCOL,1,1,0.0,15.0
INCENTIVIZED_CONTENT_PLATFORM,1,1,0.304,41.0
INCENTIVIZED_EDUCATIONAL_CONTENT_PLATFORM,1,1,0.0,37.0
